object_id,frame,x,y,w,h,area,solidity,eccentricity,focus_score,quality_score,cluster
5123,RCNHSha_20250516_004030_IMG7,2660,507,49,48,1621,0.8304,0.5555,28.8966,0.3429,21
5124,RCNHSha_20250516_004030_IMG7,2189,517,46,62,1546,0.8312,0.7623,14.4174,0.3256,7
5125,RCNHSha_20250516_004030_IMG7,3002,547,61,52,1547,0.7561,0.7992,13.2977,0.302,10
5126,RCNHSha_20250516_004030_IMG7,1195,550,31,60,1282,0.917,0.8703,15.3096,0.3417,7
5127,RCNHSha_20250516_004030_IMG7,1214,613,114,119,5970,0.7688,0.8947,14.9159,0.4456,49
5128,RCNHSha_20250516_004030_IMG7,2151,627,119,55,3435,0.8031,0.9499,14.7989,0.3931,2
5129,RCNHSha_20250516_004030_IMG7,3056,700,29,78,1674,0.9128,0.9323,13.1679,0.354,7
5130,RCNHSha_20250516_004030_IMG7,1413,784,116,93,2956,0.7448,0.9705,11.4563,0.3531,2
5131,RCNHSha_20250516_004030_IMG7,2597,798,112,117,3052,0.6519,0.9731,15.1709,0.3328,49
5132,RCNHSha_20250516_004030_IMG7,1870,816,235,73,7286,0.6378,0.9634,16.4264,0.4078,2
5133,RCNHSha_20250516_004030_IMG7,3004,989,55,75,2867,0.9272,0.815,11.319,0.4042,7
5134,RCNHSha_20250516_004030_IMG7,2074,1035,75,59,2407,0.8286,0.6851,15.8874,0.3607,49
5135,RCNHSha_20250516_004030_IMG7,1139,1083,113,56,2760,0.6401,0.9549,16.0155,0.3184,2
5136,RCNHSha_20250516_004030_IMG7,2904,1087,76,155,5893,0.7853,0.9061,12.4918,0.4481,47
5137,RCNHSha_20250516_004030_IMG7,1248,1089,157,73,4930,0.6497,0.932,18.8147,0.4109,2
5138,RCNHSha_20250516_004030_IMG7,690,1101,60,81,2367,0.8511,0.927,9.9019,0.3599,7
5139,RCNHSha_20250516_004030_IMG7,2630,1105,73,68,2473,0.6925,0.5201,18.684,0.3254,3
5140,RCNHSha_20250516_004030_IMG7,2007,1109,75,65,2114,0.6491,0.5868,18.8162,0.2981,2
5141,RCNHSha_20250516_004030_IMG7,2316,1111,173,148,4960,0.4003,0.9047,14.8762,0.3334,49
5142,RCNHSha_20250516_004030_IMG7,1328,1156,62,42,1480,0.881,0.8634,24.0681,0.3476,2
5143,RCNHSha_20250516_004030_IMG7,1906,1172,89,112,2291,0.7436,0.9872,16.3468,0.3311,7
5144,RCNHSha_20250516_004030_IMG7,2637,1180,197,225,10224,0.4396,0.8811,21.3818,0.3533,49
5145,RCNHSha_20250516_004030_IMG7,2145,1212,98,109,2706,0.5908,0.9698,14.8384,0.3003,7
5146,RCNHSha_20250516_004030_IMG7,1588,1235,72,56,2122,0.721,0.7675,13.6606,0.3149,2
5147,RCNHSha_20250516_004030_IMG7,913,1266,131,158,5612,0.4444,0.4872,16.5353,0.3499,49
5148,RCNHSha_20250516_004030_IMG7,2740,1310,75,77,2662,0.7222,0.361,29.8202,0.353,49
5149,RCNHSha_20250516_004030_IMG7,1404,1373,66,78,1754,0.7473,0.9678,14.1217,0.3085,45
5150,RCNHSha_20250516_004030_IMG7,2832,1375,210,75,6482,0.7154,0.9568,16.6938,0.4313,4
5151,RCNHSha_20250516_004030_IMG7,1235,1381,54,52,2133,0.9656,0.6444,17.481,0.3925,6
5152,RCNHSha_20250516_004030_IMG7,2447,1421,66,71,1594,0.67,0.9517,16.4953,0.2813,7
5153,RCNHSha_20250516_004030_IMG7,1462,1456,60,47,1333,0.8523,0.8626,15.1041,0.3241,2
5154,RCNHSha_20250516_004030_IMG7,2578,1457,59,51,1239,0.6088,0.7865,24.5738,0.2568,49
5155,RCNHSha_20250516_004030_IMG7,1543,1488,49,53,1698,0.9149,0.7886,18.5345,0.3609,7
5156,RCNHSha_20250516_004030_IMG7,1608,1508,44,50,1378,0.9024,0.675,23.0203,0.3489,14
5157,RCNHSha_20250516_004030_IMG7,1257,1519,61,48,1794,0.7824,0.7756,34.3306,0.3408,49
5158,RCNHSha_20250516_004030_IMG7,1551,1567,109,120,3973,0.5322,0.8383,17.6418,0.3362,16
5159,RCNHSha_20250516_004030_IMG7,2678,1577,238,83,5857,0.3866,0.9811,14.9731,0.331,4
5160,RCNHSha_20250516_004030_IMG7,1441,1585,82,82,3035,0.7075,0.5961,16.1838,0.3498,49
5161,RCNHSha_20250516_004030_IMG7,2410,1593,48,60,1419,0.7371,0.7768,30.7927,0.3087,49
5162,RCNHSha_20250516_004030_IMG7,2931,1602,60,36,1270,0.8295,0.9194,22.1892,0.3218,2
5163,RCNHSha_20250516_004030_IMG7,1328,1629,44,42,1354,0.8827,0.5337,15.2365,0.3342,3
5164,RCNHSha_20250516_004030_IMG7,3005,1668,100,60,2458,0.5937,0.8359,13.2396,0.2897,2
5165,RCNHSha_20250516_004030_IMG7,1100,1798,238,89,8924,0.5354,0.9629,11.6449,0.3723,4
5166,RCNHSha_20250516_004030_IMG7,2693,1826,74,73,1800,0.6198,0.9178,12.9766,0.2709,5
5167,RCNHSha_20250516_004030_IMG7,2467,1842,43,77,2367,0.951,0.8363,13.9985,0.394,7
5168,RCNHSha_20250516_004030_IMG7,2512,1889,54,75,1313,0.7418,0.9773,14.3112,0.2894,8
5169,RCNHSha_20250516_004030_IMG7,923,1958,116,126,3925,0.8337,0.9811,14.6809,0.4218,49
5170,RCNHSha_20250516_004030_IMG7,1696,1968,160,125,4882,0.479,0.8745,26.4418,0.3654,49
5171,RCNHSha_20250516_004030_IMG7,3300,1968,47,42,1360,0.9537,0.5623,9.0647,0.3496,3
5172,RCNHSha_20250516_004030_IMG7,1045,2019,73,99,1792,0.6879,0.985,13.0071,0.2911,7
5173,RCNHSha_20250516_004030_IMG7,2793,2030,58,54,1821,0.75,0.8028,46.6172,0.3445,10
5174,RCNHSha_20250516_004030_IMG7,3102,2047,58,51,1491,0.8838,0.8913,20.7176,0.3455,49
5175,RCNHSha_20250516_004030_IMG7,3067,2077,40,55,1320,0.8847,0.8713,32.1116,0.3503,49
5176,RCNHSha_20250516_004030_IMG7,1820,2079,79,79,3501,0.877,0.7398,11.7496,0.4149,49
5177,RCNHSha_20250516_004030_IMG7,3118,2122,95,60,1525,0.6169,0.9731,14.3093,0.2604,2
5178,RCNHSha_20250516_004030_IMG7,1171,2215,51,47,1280,0.78,0.8186,14.5034,0.2997,3
5179,RCNHSha_20250516_004030_IMG7,1002,2227,121,112,3047,0.5467,0.97,11.994,0.2979,2
5180,RCNHSha_20250516_004030_IMG7,1324,2257,118,85,3985,0.5984,0.8957,14.7836,0.3537,2
5181,RCNHSha_20250516_004030_IMG7,1403,2343,200,127,7094,0.57,0.9727,13.5075,0.3845,2
5182,RCNHSha_20250516_004030_IMG7,1334,2355,53,58,1401,0.7577,0.8936,15.3985,0.2988,7
5183,RCNHSha_20250516_004030_IMG7,2987,2357,50,70,2052,0.8268,0.819,22.3676,0.3525,35
5184,RCNHSha_20250516_004030_IMG7,2316,2437,162,76,5431,0.6446,0.9329,16.8202,0.4102,2
5185,RCNHSha_20250516_004030_IMG7,2244,2450,58,51,1426,0.6007,0.5882,13.1025,0.2503,3
5186,RCNHSha_20250516_004030_IMG7,2662,2450,93,63,2016,0.7074,0.9616,12.6274,0.3055,2
5187,RCNHSha_20250516_004030_IMG7,2051,2561,73,71,2473,0.716,0.8223,16.4978,0.3302,3
5188,RCNHSha_20250516_004030_IMG7,2017,2642,77,53,2192,0.8012,0.8106,15.4677,0.3435,2
5189,RCNHSha_20250516_010900_IMG1,1499,170,101,127,3129,0.576,0.973,9.1223,0.3071,7
5190,RCNHSha_20250516_010900_IMG1,1847,270,150,80,3103,0.6206,0.9868,16.4409,0.3267,2
5191,RCNHSha_20250516_010900_IMG1,2468,322,44,55,1255,0.8984,0.9004,13.682,0.3334,7
5192,RCNHSha_20250516_010900_IMG1,1943,361,129,163,6021,0.593,0.9668,14.3755,0.3923,49
5193,RCNHSha_20250516_010900_IMG1,2098,388,172,337,18019,0.5611,0.9363,12.9195,0.3812,8
5194,RCNHSha_20250516_010900_IMG1,1761,390,103,47,3187,0.8689,0.9307,12.794,0.4009,2
5195,RCNHSha_20250516_010900_IMG1,1518,405,71,76,2352,0.7044,0.8027,14.056,0.3195,7
5196,RCNHSha_20250516_010900_IMG1,3120,650,57,126,3556,0.6985,0.9102,10.4073,0.3622,7
5197,RCNHSha_20250516_010900_IMG1,1844,665,111,186,7610,0.573,0.8985,17.1116,0.389,8
5198,RCNHSha_20250516_010900_IMG1,1384,770,80,48,1776,0.7752,0.9273,13.5796,0.3172,2
5199,RCNHSha_20250516_010900_IMG1,2542,795,77,60,2215,0.7445,0.9111,15.8987,0.3279,2
5200,RCNHSha_20250516_010900_IMG1,2943,920,66,130,4859,0.8632,0.8623,12.4612,0.4658,14
5201,RCNHSha_20250516_010900_IMG1,1198,940,71,192,5924,0.6662,0.9654,18.0637,0.4179,7
5202,RCNHSha_20250516_010900_IMG1,2959,1104,65,134,4970,0.7948,0.8969,13.8485,0.4511,40
5203,RCNHSha_20250516_010900_IMG1,1874,1149,67,68,1706,0.7946,0.961,19.1932,0.3258,5
5204,RCNHSha_20250516_010900_IMG1,2116,1183,58,47,1401,0.8174,0.8742,18.2551,0.3195,3
5205,RCNHSha_20250516_010900_IMG1,2743,1203,83,196,6878,0.6483,0.965,19.0136,0.4135,7
5206,RCNHSha_20250516_010900_IMG1,1361,1332,71,75,2161,0.6828,0.8634,17.5174,0.3088,7
5207,RCNHSha_20250516_010900_IMG1,3185,1396,186,180,8630,0.4667,0.8067,21.8511,0.3619,49
5208,RCNHSha_20250516_010900_IMG1,1324,1414,29,87,1385,0.702,0.965,13.1787,0.2792,8
5209,RCNHSha_20250516_010900_IMG1,2605,1420,201,260,7410,0.2862,0.9744,18.048,0.3039,8
5210,RCNHSha_20250516_010900_IMG1,1530,1488,85,74,3186,0.7097,0.8166,20.7301,0.3611,2
5211,RCNHSha_20250516_010900_IMG1,2614,1542,45,61,1288,0.7441,0.8918,18.2672,0.293,8
5212,RCNHSha_20250516_010900_IMG1,2842,1548,149,91,3287,0.563,0.9779,13.0227,0.3134,4
5213,RCNHSha_20250516_010900_IMG1,1444,1574,71,126,3548,0.63,0.9112,16.906,0.3478,8
5214,RCNHSha_20250516_010900_IMG1,1055,1601,120,259,10592,0.5636,0.9292,16.6568,0.3857,30
5215,RCNHSha_20250516_010900_IMG1,1327,1624,42,45,1238,0.9538,0.7556,16.6736,0.3523,49
5216,RCNHSha_20250516_010900_IMG1,2701,1823,54,73,1777,0.6007,0.8698,18.8498,0.2702,18
5217,RCNHSha_20250516_010900_IMG1,2512,1887,54,79,1294,0.7319,0.9795,13.6119,0.2849,7
5218,RCNHSha_20250516_010900_IMG1,3083,1894,102,48,1534,0.6824,0.9818,13.0886,0.2792,2
5219,RCNHSha_20250516_010900_IMG1,1101,1955,71,62,2350,0.8788,0.7269,14.8298,0.3725,6
5220,RCNHSha_20250516_010900_IMG1,926,1959,130,44,3301,0.7795,0.9707,14.323,0.3802,2
5221,RCNHSha_20250516_010900_IMG1,2980,2016,149,111,3632,0.5496,0.9845,13.5078,0.3237,2
5222,RCNHSha_20250516_010900_IMG1,2725,2036,50,59,2317,0.9305,0.5057,18.8775,0.3907,7
5223,RCNHSha_20250516_010900_IMG1,1817,2067,87,72,3629,0.8479,0.6906,17.6227,0.4172,32
5224,RCNHSha_20250516_010900_IMG1,984,2199,39,80,1656,0.8846,0.9439,12.9011,0.3445,7
5225,RCNHSha_20250516_010900_IMG1,1323,2260,294,150,10565,0.4536,0.9729,13.2415,0.3493,4
5226,RCNHSha_20250516_010900_IMG1,2233,2275,126,223,7721,0.4714,0.8853,15.3937,0.3568,29
5227,RCNHSha_20250516_010900_IMG1,2174,2357,48,67,1310,0.7638,0.9461,17.1729,0.2987,16
5228,RCNHSha_20250516_010900_IMG1,2663,2404,91,51,2481,0.8276,0.9329,15.3232,0.3628,2
5229,RCNHSha_20250516_010900_IMG1,2353,2445,72,94,2474,0.6951,0.9339,19.1462,0.3266,18
5230,RCNHSha_20250516_010900_IMG1,2019,2553,93,78,3241,0.6553,0.7685,14.9394,0.3412,2
5231,RCNHSha_20250516_010900_IMG1,2388,2706,63,43,1213,0.798,0.8848,12.4601,0.3004,2
5232,RCNHSha_20250516_010900_IMG1,1922,2742,83,65,1465,0.6392,0.9726,11.2957,0.2616,2
5233,RCNHSha_20250516_010900_IMG1,2266,2748,86,54,1671,0.7178,0.9526,10.6276,0.2928,2
5234,RCNHSha_20250516_010915_IMG2,1499,177,99,117,2879,0.6396,0.9775,10.3346,0.3174,7
5235,RCNHSha_20250516_010915_IMG2,2027,252,73,59,1306,0.614,0.9452,13.9839,0.2504,2
5236,RCNHSha_20250516_010915_IMG2,1967,256,102,237,7808,0.4707,0.9284,13.1889,0.3544,7
5237,RCNHSha_20250516_010915_IMG2,2431,302,78,75,2096,0.5856,0.8389,15.4206,0.275,3
5238,RCNHSha_20250516_010915_IMG2,1663,351,190,76,5172,0.6465,0.9791,15.0551,0.409,2
5239,RCNHSha_20250516_010915_IMG2,1520,405,68,77,2256,0.6929,0.7941,19.1161,0.3172,7
5240,RCNHSha_20250516_010915_IMG2,2040,489,77,108,3824,0.674,0.7349,13.9971,0.3691,7
5241,RCNHSha_20250516_010915_IMG2,2189,516,46,66,1571,0.8061,0.8062,17.9209,0.3226,7
5242,RCNHSha_20250516_010915_IMG2,2832,540,111,60,4257,0.8981,0.8554,11.6644,0.4514,2
5243,RCNHSha_20250516_010915_IMG2,917,639,85,85,2779,0.802,0.9559,9.544,0.3613,5
5244,RCNHSha_20250516_010915_IMG2,2013,639,64,102,3759,0.7394,0.8405,16.7901,0.389,7
5245,RCNHSha_20250516_010915_IMG2,1818,656,138,194,9780,0.5732,0.866,17.8653,0.3898,7
5246,RCNHSha_20250516_010915_IMG2,2679,707,93,92,4393,0.7453,0.5169,15.0986,0.4144,49
5247,RCNHSha_20250516_010915_IMG2,1387,744,76,74,2004,0.7711,0.9248,12.039,0.3235,2
5248,RCNHSha_20250516_010915_IMG2,2594,762,39,96,1964,0.7923,0.9393,14.9487,0.3312,8
5249,RCNHSha_20250516_010915_IMG2,3151,788,94,95,3011,0.7154,0.9588,10.2656,0.3453,5
5250,RCNHSha_20250516_010915_IMG2,1875,902,111,108,4715,0.5805,0.6168,17.357,0.3801,3
5251,RCNHSha_20250516_010915_IMG2,1217,924,52,97,2670,0.7437,0.8459,16.9809,0.3469,7
5252,RCNHSha_20250516_010915_IMG2,2559,934,156,185,9437,0.5455,0.8561,14.8927,0.3785,49
5253,RCNHSha_20250516_010915_IMG2,1193,1007,60,122,3673,0.6958,0.9406,16.071,0.3717,7
5254,RCNHSha_20250516_010915_IMG2,1695,1034,117,146,5554,0.6174,0.9185,17.7264,0.4029,47
5255,RCNHSha_20250516_010915_IMG2,2067,1073,66,135,4866,0.8121,0.8992,16.1803,0.4544,7
5256,RCNHSha_20250516_010915_IMG2,2967,1082,79,157,5116,0.8224,0.9573,10.9201,0.4576,40
5257,RCNHSha_20250516_010915_IMG2,1879,1102,77,111,2236,0.5684,0.9605,14.9951,0.2749,7
5258,RCNHSha_20250516_010915_IMG2,2145,1164,29,68,1294,0.7953,0.9294,21.7367,0.3121,7
5259,RCNHSha_20250516_010915_IMG2,2799,1187,67,207,6931,0.8177,0.9677,14.4973,0.4598,7
5260,RCNHSha_20250516_010915_IMG2,1361,1320,61,95,2373,0.715,0.9348,19.9099,0.3293,7
5261,RCNHSha_20250516_010915_IMG2,1243,1400,73,127,4757,0.774,0.8755,14.0689,0.4365,7
5262,RCNHSha_20250516_010915_IMG2,2689,1420,166,205,5553,0.4115,0.9704,16.9158,0.3404,7
5263,RCNHSha_20250516_010915_IMG2,1536,1475,87,64,3175,0.6754,0.8063,20.4869,0.3501,2
5264,RCNHSha_20250516_010915_IMG2,1493,1495,49,68,1273,0.5968,0.8339,21.0328,0.251,7
5265,RCNHSha_20250516_010915_IMG2,2794,1534,54,84,2549,0.7524,0.7666,19.0517,0.3467,47
5266,RCNHSha_20250516_010915_IMG2,1443,1566,68,101,3341,0.713,0.8531,16.5369,0.3641,7
5267,RCNHSha_20250516_010915_IMG2,2220,1592,178,236,9599,0.3894,0.834,16.5503,0.3334,0
5268,RCNHSha_20250516_010915_IMG2,2923,1597,69,45,1822,0.8109,0.7924,22.6404,0.3388,2
5269,RCNHSha_20250516_010915_IMG2,1033,1599,113,262,10174,0.5582,0.9377,13.5344,0.381,30
5270,RCNHSha_20250516_010915_IMG2,1990,1640,82,170,4860,0.5515,0.8743,15.2089,0.375,0
5271,RCNHSha_20250516_010915_IMG2,2608,1755,94,71,3543,0.7354,0.6905,20.5524,0.3829,49
5272,RCNHSha_20250516_010915_IMG2,2699,1823,51,76,1687,0.7094,0.9469,16.1536,0.2965,7
5273,RCNHSha_20250516_010915_IMG2,2501,1872,75,95,1733,0.7435,0.9883,22.3933,0.3148,16
5274,RCNHSha_20250516_010915_IMG2,894,1880,58,102,3182,0.8299,0.919,13.5999,0.3899,7
5275,RCNHSha_20250516_010915_IMG2,982,2008,84,37,1559,0.7699,0.9592,14.3169,0.3076,2
5276,RCNHSha_20250516_010915_IMG2,1800,2019,55,78,2619,0.8742,0.8004,10.0309,0.377,7
5277,RCNHSha_20250516_010915_IMG2,3111,2062,100,64,1756,0.6168,0.9726,14.4166,0.2697,2
5278,RCNHSha_20250516_010915_IMG2,1370,2153,48,87,2164,0.8433,0.8994,12.7915,0.3524,7
5279,RCNHSha_20250516_010915_IMG2,934,2159,92,123,2688,0.6591,0.9842,12.8629,0.3181,7
5280,RCNHSha_20250516_010915_IMG2,1324,2198,133,149,7057,0.546,0.6999,15.4236,0.3792,39
5281,RCNHSha_20250516_010915_IMG2,2283,2263,80,169,6488,0.6297,0.9461,17.7954,0.4067,7
5282,RCNHSha_20250516_010915_IMG2,2648,2360,60,89,2924,0.7621,0.8424,11.7674,0.3573,7
5283,RCNHSha_20250516_010915_IMG2,2245,2409,34,97,1563,0.6247,0.9692,12.3515,0.2623,8
5284,RCNHSha_20250516_010915_IMG2,2362,2425,63,113,2673,0.7023,0.9564,16.7905,0.3344,7
5285,RCNHSha_20250516_010915_IMG2,2018,2552,94,77,3148,0.6463,0.765,15.6457,0.3354,2
5286,RCNHSha_20250516_010915_IMG2,1936,2722,69,84,1468,0.6673,0.9783,12.3765,0.2713,7
5287,RCNHSha_20250516_010915_IMG2,2324,2738,28,65,1247,0.8732,0.9356,16.8417,0.3287,7
5288,RCNHSha_20250516_011015_IMG6,1489,187,177,217,8356,0.3246,0.8421,13.0848,0.3105,49
5289,RCNHSha_20250516_011015_IMG6,2313,236,48,57,1873,0.924,0.791,14.8469,0.367,7
5290,RCNHSha_20250516_011015_IMG6,1444,271,51,107,2824,0.8671,0.9486,12.0473,0.3851,7
5291,RCNHSha_20250516_011015_IMG6,1966,276,196,77,4099,0.5734,0.9907,12.9134,0.3489,2
5292,RCNHSha_20250516_011015_IMG6,1687,294,110,43,2340,0.7803,0.9503,12.2328,0.3399,2
5293,RCNHSha_20250516_011015_IMG6,1301,296,88,134,4456,0.5731,0.8618,13.0258,0.3632,49
5294,RCNHSha_20250516_011015_IMG6,2468,325,62,51,1394,0.6106,0.628,18.3723,0.2573,2
5295,RCNHSha_20250516_011015_IMG6,1973,360,32,78,1491,0.8689,0.9287,25.3632,0.3457,49
5296,RCNHSha_20250516_011015_IMG6,2007,360,102,193,5523,0.4957,0.9419,14.1576,0.3629,7
5297,RCNHSha_20250516_011015_IMG6,2246,377,38,55,1453,0.9713,0.808,10.4867,0.36,7
5298,RCNHSha_20250516_011015_IMG6,1751,402,116,46,3556,0.8207,0.9354,11.4806,0.3999,2
5299,RCNHSha_20250516_011015_IMG6,1525,409,74,75,2531,0.6193,0.4291,14.0175,0.301,5
5300,RCNHSha_20250516_011015_IMG6,2190,516,44,64,1614,0.8424,0.8143,13.6043,0.3309,7
5301,RCNHSha_20250516_011015_IMG6,1936,523,109,88,6008,0.8985,0.7941,15.9715,0.4855,32
5302,RCNHSha_20250516_011015_IMG6,3023,554,63,113,3544,0.7467,0.8922,11.1955,0.377,7
5303,RCNHSha_20250516_011015_IMG6,2485,558,41,59,1551,0.9167,0.7244,10.98,0.348,7
5304,RCNHSha_20250516_011015_IMG6,1324,561,72,54,2467,0.8932,0.7643,14.5199,0.3812,2
5305,RCNHSha_20250516_011015_IMG6,1601,590,219,225,13366,0.4808,0.836,20.2375,0.3645,0
5306,RCNHSha_20250516_011015_IMG6,2111,621,122,154,6253,0.5597,0.6447,15.0344,0.3829,7
5307,RCNHSha_20250516_011015_IMG6,2238,681,92,48,2324,0.6837,0.9105,14.2888,0.3124,2
5308,RCNHSha_20250516_011015_IMG6,1892,720,141,146,6619,0.6931,0.9571,17.6615,0.4256,49
5309,RCNHSha_20250516_011015_IMG6,2496,731,62,56,2420,0.9322,0.7453,16.7324,0.3932,3
5310,RCNHSha_20250516_011015_IMG6,2225,745,151,170,6697,0.4624,0.5131,16.9411,0.3557,19
5311,RCNHSha_20250516_011015_IMG6,2405,752,69,61,2001,0.9001,0.9346,20.1619,0.3702,3
5312,RCNHSha_20250516_011015_IMG6,1174,766,74,103,3915,0.9039,0.9249,14.0898,0.4419,7
5313,RCNHSha_20250516_011015_IMG6,1408,779,96,82,2403,0.7099,0.957,15.0861,0.3242,2
5314,RCNHSha_20250516_011015_IMG6,2598,803,70,58,2223,0.7084,0.7221,15.0465,0.3165,2
5315,RCNHSha_20250516_011015_IMG6,1329,816,134,118,7103,0.7061,0.5838,14.7456,0.4266,32
5316,RCNHSha_20250516_011015_IMG6,2488,821,63,45,1298,0.8226,0.9457,16.5256,0.3152,2
5317,RCNHSha_20250516_011015_IMG6,2849,909,45,67,2260,0.9666,0.7685,16.7093,0.3971,14
5318,RCNHSha_20250516_011015_IMG6,2257,935,61,73,1216,0.6032,0.964,17.958,0.2476,7
5319,RCNHSha_20250516_011015_IMG6,2566,944,69,102,3769,0.6863,0.8823,16.4277,0.3731,7
5320,RCNHSha_20250516_011015_IMG6,1611,1005,55,62,2046,0.9304,0.8209,18.7521,0.3797,7
5321,RCNHSha_20250516_011015_IMG6,1246,1013,106,103,4826,0.732,0.9176,16.3868,0.429,2
5322,RCNHSha_20250516_011015_IMG6,2362,1013,48,59,1719,0.8717,0.7292,17.6379,0.3479,7
5323,RCNHSha_20250516_011015_IMG6,2996,1017,61,79,1888,0.6333,0.2216,44.8665,0.3104,49
5324,RCNHSha_20250516_011015_IMG6,1139,1083,103,52,2337,0.7086,0.9613,15.7482,0.3218,2
5325,RCNHSha_20250516_011015_IMG6,2966,1123,127,117,5154,0.8158,0.9539,11.0049,0.4557,49
5326,RCNHSha_20250516_011015_IMG6,1902,1181,124,73,2476,0.6435,0.9785,17.4953,0.3096,2
5327,RCNHSha_20250516_011015_IMG6,2390,1195,84,80,3760,0.9171,0.8767,15.8667,0.4414,3
5328,RCNHSha_20250516_011015_IMG6,2606,1205,48,66,1845,0.8845,0.7495,18.126,0.3573,7
5329,RCNHSha_20250516_011015_IMG6,2144,1206,114,78,2760,0.568,0.946,16.3421,0.2971,2
5330,RCNHSha_20250516_011015_IMG6,2814,1255,151,154,8215,0.7692,0.9454,15.8905,0.4466,49
5331,RCNHSha_20250516_011015_IMG6,2156,1292,79,108,2893,0.6469,0.8949,16.0504,0.3258,7
5332,RCNHSha_20250516_011015_IMG6,1404,1380,96,40,1993,0.6772,0.9409,18.288,0.3012,2
5333,RCNHSha_20250516_011015_IMG6,1323,1412,47,88,1504,0.5725,0.9409,12.1317,0.244,8
5334,RCNHSha_20250516_011015_IMG6,2447,1421,66,55,1363,0.7177,0.9389,17.271,0.2871,3
5335,RCNHSha_20250516_011015_IMG6,2687,1426,183,212,5982,0.3598,0.9646,14.9004,0.3228,16
5336,RCNHSha_20250516_011015_IMG6,1539,1488,102,108,3509,0.6332,0.967,20.5788,0.3509,39
5337,RCNHSha_20250516_011015_IMG6,3015,1496,42,90,2941,0.9322,0.8977,14.0297,0.4113,7
5338,RCNHSha_20250516_011015_IMG6,1532,1532,45,70,1582,0.6939,0.8963,23.5247,0.295,7
5339,RCNHSha_20250516_011015_IMG6,2928,1537,76,102,2702,0.6002,0.8882,20.573,0.3087,18
5340,RCNHSha_20250516_011015_IMG6,2229,1539,63,84,3374,0.8587,0.736,17.6098,0.4102,14
5341,RCNHSha_20250516_011015_IMG6,1957,1540,78,69,3185,0.8576,0.7071,13.4106,0.3981,3
5342,RCNHSha_20250516_011015_IMG6,2511,1543,95,57,2414,0.8242,0.912,17.0571,0.3609,2
5343,RCNHSha_20250516_011015_IMG6,1444,1577,80,129,3919,0.6016,0.9034,17.549,0.3548,8
5344,RCNHSha_20250516_011015_IMG6,1328,1624,41,45,1236,0.9406,0.713,31.2498,0.3629,7
5345,RCNHSha_20250516_011015_IMG6,1101,1642,170,222,10096,0.6023,0.9403,13.3945,0.3941,43
5346,RCNHSha_20250516_011015_IMG6,3004,1648,45,73,1271,0.6725,0.9131,11.1944,0.2638,7
5347,RCNHSha_20250516_011015_IMG6,1684,1695,132,87,7049,0.8924,0.8255,14.3728,0.4821,4
5348,RCNHSha_20250516_011015_IMG6,2495,1748,84,145,5774,0.7234,0.8642,15.4218,0.4324,7
5349,RCNHSha_20250516_011015_IMG6,1225,1784,138,87,6988,0.8829,0.8726,13.7152,0.4786,10
5350,RCNHSha_20250516_011015_IMG6,2702,1823,50,72,1611,0.6749,0.9191,15.8761,0.2828,7
5351,RCNHSha_20250516_011015_IMG6,2511,1886,55,78,1261,0.699,0.9794,21.146,0.2813,7
5352,RCNHSha_20250516_011015_IMG6,922,1951,117,83,3441,0.7598,0.9629,13.1449,0.3787,2
5353,RCNHSha_20250516_011015_IMG6,2965,1961,121,125,4826,0.5389,0.7772,12.606,0.3673,49
5354,RCNHSha_20250516_011015_IMG6,1049,1984,112,140,7089,0.7895,0.8881,13.6076,0.4505,49
5355,RCNHSha_20250516_011015_IMG6,2686,2028,75,75,4011,0.925,0.594,14.5291,0.4525,49
5356,RCNHSha_20250516_011015_IMG6,1823,2053,87,79,3859,0.8524,0.7533,14.5544,0.4246,49
5357,RCNHSha_20250516_011015_IMG6,3113,2097,72,39,1473,0.7992,0.927,13.7943,0.3125,2
5358,RCNHSha_20250516_011015_IMG6,1318,2141,65,41,1505,0.6227,0.8473,17.3351,0.2643,2
5359,RCNHSha_20250516_011015_IMG6,2221,2184,43,55,1587,0.9319,0.7503,23.8433,0.3669,19
5360,RCNHSha_20250516_011015_IMG6,1003,2224,57,58,1578,0.8488,0.9089,13.7301,0.3315,5
5361,RCNHSha_20250516_011015_IMG6,1322,2258,119,82,3838,0.5982,0.8977,17.9876,0.351,2
5362,RCNHSha_20250516_011015_IMG6,2297,2324,137,214,8493,0.4156,0.7561,14.4918,0.3392,30
5363,RCNHSha_20250516_011015_IMG6,1399,2338,218,87,7263,0.6136,0.9772,13.4017,0.3975,4
5364,RCNHSha_20250516_011015_IMG6,2663,2435,89,48,2485,0.8118,0.9171,13.3487,0.3563,2
5365,RCNHSha_20250516_011015_IMG6,2047,2559,66,72,2278,0.7796,0.7543,16.0437,0.341,7
5366,RCNHSha_20250516_011015_IMG6,2385,2641,55,49,1735,0.9032,0.5893,12.2202,0.3526,3
5367,RCNHSha_20250516_011015_IMG6,1988,2756,80,54,1491,0.7584,0.9669,11.8298,0.299,2
5368,RCNHSha_20250516_011045_IMG8,1505,181,101,116,3099,0.6941,0.9756,9.9096,0.3421,7
5369,RCNHSha_20250516_011045_IMG8,1968,256,82,94,2369,0.5733,0.9524,13.9084,0.2807,7
5370,RCNHSha_20250516_011045_IMG8,2000,351,104,201,5967,0.4914,0.9502,14.3906,0.3618,8
